age,job,marital,education,balance,previous,deposit
36,management,single,tertiary,219,6,0
38,management,married,tertiary,76,3,0
30,admin.,single,secondary,60,0,0
36,management,single,tertiary,8,0,0
29,services,married,secondary,19,0,0
32,admin.,married,secondary,20011,0,0
48,unemployed,married,primary,608,0,0
53,retired,married,primary,1068,0,0
35,technician,married,tertiary,-269,0,0
48,management,married,tertiary,494,0,0
31,entrepreneur,single,secondary,159,1,0
30,technician,single,secondary,-754,0,0
28,admin.,married,secondary,157,0,0
42,management,married,tertiary,2110,0,0
31,housemaid,married,primary,2603,0,0
36,management,single,secondary,992,0,0
43,technician,single,secondary,593,0,0
28,student,married,tertiary,327,0,0
34,management,single,tertiary,6766,0,0
36,technician,married,secondary,432,0,0
28,admin.,single,secondary,25,0,0
34,blue-collar,married,primary,5299,0,0
53,admin.,single,secondary,291,0,0
52,self-employed,married,secondary,517,0,0
44,unemployed,married,primary,97,0,0
58,self-employed,married,tertiary,1636,0,0
47,admin.,married,secondary,996,0,0
40,blue-collar,single,secondary,0,0,0
39,management,married,tertiary,710,0,0
33,self-employed,single,tertiary,1049,0,0
23,student,single,secondary,556,0,0
31,services,single,secondary,629,0,0
39,blue-collar,married,primary,186,0,0
42,management,divorced,tertiary,0,0,0
46,admin.,married,secondary,1264,0,0
22,student,single,secondary,64,0,0
50,technician,married,secondary,2497,1,0
50,technician,single,secondary,-97,2,0
34,management,married,tertiary,161,0,0
40,admin.,married,secondary,732,4,0
39,blue-collar,married,secondary,94,0,0
51,blue-collar,married,tertiary,2404,0,0
45,management,married,secondary,21,0,0
34,technician,single,tertiary,2658,2,0
30,self-employed,married,secondary,131,0,0
57,unemployed,married,primary,0,0,0
42,blue-collar,married,secondary,351,0,0
51,technician,married,secondary,564,0,0
38,blue-collar,married,primary,2240,1,0
60,self-employed,married,primary,46,0,0
38,blue-collar,married,primary,132,0,0
37,retired,married,secondary,71,0,0
34,management,single,tertiary,0,1,0
39,housemaid,married,primary,267,0,0
55,services,married,secondary,841,4,0
48,blue-collar,married,primary,51,0,0
42,blue-collar,married,primary,7735,2,0
29,housemaid,married,primary,417,0,0
33,blue-collar,single,secondary,-14,0,0
35,blue-collar,married,primary,2490,3,0
28,admin.,married,secondary,0,0,0
26,blue-collar,single,secondary,184,1,0
40,services,single,secondary,19343,4,0
42,admin.,married,secondary,947,0,0
49,blue-collar,married,secondary,90,0,0
32,admin.,single,secondary,10218,0,0
33,technician,married,secondary,72,0,0
30,technician,single,secondary,120,0,0
20,student,single,secondary,130,0,0
51,blue-collar,married,unknown,41,0,0
38,blue-collar,single,primary,0,0,0
53,technician,married,tertiary,673,0,0
34,blue-collar,divorced,secondary,-131,1,0
30,blue-collar,married,primary,2607,0,0
36,unemployed,divorced,secondary,5,0,0
36,management,married,tertiary,23,0,0
39,blue-collar,married,secondary,180,0,0
33,technician,single,tertiary,68,0,0
42,management,married,tertiary,0,0,0
30,management,single,tertiary,565,0,0
23,technician,single,secondary,598,0,0
37,technician,single,tertiary,1609,0,0
77,retired,married,tertiary,1047,0,0
33,technician,married,tertiary,5641,0,0
33,blue-collar,single,primary,557,2,0
40,blue-collar,single,secondary,1066,0,0
58,retired,married,secondary,35,0,0
29,management,single,tertiary,54,0,0
43,management,single,tertiary,1806,0,0
34,blue-collar,single,secondary,39,3,0
38,admin.,divorced,secondary,0,0,0
38,admin.,divorced,secondary,930,0,0
40,blue-collar,married,primary,0,0,0
59,management,married,tertiary,2764,3,0
44,admin.,single,secondary,4492,0,0
60,retired,divorced,tertiary,2166,0,0
37,management,single,tertiary,0,3,0
50,admin.,married,secondary,1575,0,0
50,management,divorced,tertiary,201,0,0
35,admin.,married,tertiary,318,0,0
39,management,single,tertiary,1682,1,0
29,self-employed,married,tertiary,242,0,0
34,management,divorced,secondary,291,0,0
31,technician,divorced,secondary,304,0,0
51,housemaid,married,primary,108,0,0
46,blue-collar,married,primary,1303,0,0
27,admin.,single,secondary,292,8,0
61,retired,married,secondary,89,2,0
34,admin.,married,tertiary,788,0,0
30,blue-collar,single,secondary,573,0,0
58,management,married,tertiary,1318,5,0
30,technician,single,secondary,151,0,0
50,blue-collar,married,primary,-37,0,0
30,blue-collar,single,secondary,522,0,0
43,entrepreneur,married,primary,2315,0,0
35,services,divorced,secondary,-718,0,0
36,management,single,tertiary,4,3,0
46,entrepreneur,married,tertiary,-43,0,0
46,admin.,single,secondary,596,0,0
29,unemployed,single,secondary,670,0,0
48,blue-collar,married,primary,430,8,0
50,management,divorced,tertiary,60,0,0
53,admin.,divorced,secondary,0,0,0
38,entrepreneur,married,tertiary,678,1,0
27,management,married,tertiary,159,0,0
36,technician,married,secondary,1345,3,0
48,services,married,primary,483,0,0
59,unknown,married,unknown,2443,0,0
21,student,single,tertiary,1258,0,0
56,retired,divorced,secondary,389,0,0
57,admin.,divorced,secondary,0,0,0
41,blue-collar,married,secondary,2067,0,0
36,management,married,tertiary,332,0,0
45,management,married,tertiary,80,0,0
40,housemaid,married,secondary,84,0,0
30,admin.,single,secondary,2702,0,0
75,retired,divorced,primary,37127,0,0
35,technician,single,tertiary,0,0,0
58,admin.,married,secondary,1813,0,0
29,technician,single,secondary,1612,0,0
54,technician,single,secondary,198,2,0
28,blue-collar,single,secondary,1106,0,0
33,student,single,unknown,2321,2,0
56,admin.,married,secondary,33,0,0
50,management,married,tertiary,101,0,0
37,technician,single,secondary,-59,0,0
49,services,married,secondary,486,0,0
54,retired,married,primary,136,2,0
40,management,married,tertiary,193,0,0
33,technician,married,secondary,5083,2,0
48,management,married,unknown,0,1,0
43,management,married,tertiary,8,0,0
35,blue-collar,single,primary,21,0,0
55,technician,married,secondary,570,0,0
33,management,married,tertiary,644,2,0
41,technician,single,tertiary,1104,0,0
57,blue-collar,married,secondary,6004,0,0
50,self-employed,married,tertiary,1503,0,0
63,technician,married,secondary,896,4,0
33,technician,single,secondary,177,0,0
47,blue-collar,married,secondary,665,0,0
36,services,married,secondary,380,0,0
23,student,single,secondary,151,0,0
33,technician,single,tertiary,179,4,0
36,management,married,tertiary,4,0,0
47,blue-collar,married,secondary,116,0,0
39,management,married,tertiary,0,0,0
44,blue-collar,divorced,primary,-57,2,0
60,retired,married,primary,894,0,0
42,management,married,tertiary,478,0,0
32,technician,single,secondary,10,0,0
33,admin.,married,secondary,30,0,0
37,management,married,tertiary,578,0,0
33,management,single,tertiary,2360,0,0
59,retired,married,primary,-47,0,0
42,technician,married,tertiary,-805,0,0
59,management,married,tertiary,782,0,0
31,technician,single,secondary,1282,2,0
50,self-employed,single,secondary,766,4,0
29,blue-collar,single,secondary,348,0,0
36,entrepreneur,single,secondary,296,2,0
33,services,married,primary,908,0,0
38,admin.,divorced,secondary,0,0,0
33,management,single,tertiary,5276,0,0
36,entrepreneur,single,tertiary,658,0,0
36,management,single,tertiary,1089,0,0
44,admin.,married,secondary,1042,0,0
29,blue-collar,married,primary,544,0,0
44,blue-collar,married,primary,134,0,0
55,management,married,tertiary,73,0,0
38,blue-collar,single,secondary,13156,1,0
39,management,divorced,tertiary,30,0,0
45,blue-collar,married,primary,-66,0,0
36,management,single,tertiary,1373,0,0
36,management,married,tertiary,8564,0,0
59,retired,divorced,primary,81,0,0
41,admin.,married,tertiary,5426,0,0
29,self-employed,single,tertiary,16,0,0
50,management,single,tertiary,297,0,0
51,blue-collar,divorced,secondary,734,0,0
29,management,single,tertiary,1514,7,0
40,technician,single,secondary,153,0,0
36,student,married,primary,3503,0,0
49,technician,married,secondary,-849,0,0
45,technician,married,secondary,1441,2,0
40,management,married,tertiary,2487,0,0
31,management,married,tertiary,927,0,0
32,entrepreneur,married,tertiary,598,0,0
44,admin.,married,secondary,345,0,0
27,blue-collar,married,secondary,197,0,0
25,admin.,single,tertiary,220,0,0
56,services,married,secondary,9,0,0
59,retired,married,secondary,5678,0,0
31,management,single,tertiary,0,0,0
49,admin.,divorced,secondary,169,0,0
50,blue-collar,divorced,primary,388,0,0
42,unknown,single,unknown,61,0,0
37,management,married,tertiary,7100,0,0
36,blue-collar,single,secondary,219,1,0
53,blue-collar,married,secondary,-76,4,0
51,blue-collar,married,unknown,1432,0,0
42,blue-collar,married,secondary,879,0,0
47,housemaid,married,primary,0,0,0
40,self-employed,married,tertiary,1498,0,0
25,blue-collar,single,secondary,543,0,0
36,blue-collar,married,secondary,1797,2,0
80,retired,married,primary,2994,0,0
60,self-employed,married,secondary,1690,0,0
51,management,married,secondary,1573,0,0
59,housemaid,married,tertiary,0,0,0
80,retired,married,secondary,173,0,0
47,admin.,married,unknown,989,0,0
36,services,married,secondary,335,0,0
31,blue-collar,single,unknown,17,0,0
33,technician,married,secondary,-74,0,0
45,services,married,unknown,8319,0,0
33,blue-collar,single,secondary,15341,3,0
51,technician,married,secondary,52,0,0
51,unemployed,divorced,secondary,-56,0,0
48,blue-collar,married,primary,1670,0,0
34,technician,single,tertiary,370,0,0
28,management,single,tertiary,466,0,0
33,technician,single,secondary,2583,1,0
36,services,married,secondary,1177,0,0
40,self-employed,married,secondary,311,0,0
34,entrepreneur,married,tertiary,842,0,0
31,technician,single,tertiary,2744,0,0
49,technician,married,tertiary,503,0,0
35,management,single,tertiary,62,3,0
38,management,single,tertiary,4841,0,0
32,technician,married,secondary,253,3,0
33,blue-collar,married,secondary,842,0,0
39,admin.,married,unknown,378,0,0
30,services,married,secondary,637,0,0
53,admin.,divorced,secondary,-372,0,0
24,technician,single,secondary,135,0,0
52,entrepreneur,divorced,secondary,7,0,0
27,management,single,tertiary,446,0,0
36,admin.,single,secondary,1328,0,0
29,admin.,married,secondary,252,1,0
47,blue-collar,married,secondary,125,0,0
43,blue-collar,married,secondary,1324,0,0
48,management,divorced,tertiary,-244,0,0
57,entrepreneur,married,unknown,657,0,0
25,management,single,tertiary,2140,0,0
43,services,divorced,secondary,5571,0,0
50,technician,married,secondary,103,0,0
54,technician,divorced,tertiary,2133,0,0
38,services,married,secondary,8876,0,0
41,housemaid,divorced,primary,22,4,0
35,admin.,married,secondary,3854,0,0
33,management,married,tertiary,32,0,0
51,technician,married,secondary,337,0,0
29,blue-collar,single,secondary,228,0,0
34,blue-collar,divorced,secondary,1125,0,0
51,management,married,tertiary,1612,1,0
58,housemaid,married,primary,1310,0,0
50,services,divorced,secondary,-210,0,0
38,housemaid,married,secondary,0,0,0
57,entrepreneur,married,unknown,975,0,0
49,services,married,tertiary,306,0,0
42,blue-collar,married,primary,170,0,0
33,technician,single,tertiary,154,0,0
34,self-employed,married,tertiary,1972,0,0
36,admin.,single,tertiary,994,3,0
60,retired,divorced,tertiary,380,0,0
37,services,single,secondary,54,0,0
41,blue-collar,married,primary,512,0,0
36,management,single,tertiary,1027,0,0
56,unemployed,divorced,primary,1770,0,0
34,management,married,tertiary,13,0,0
33,unemployed,married,secondary,438,0,0
29,blue-collar,married,secondary,162,0,0
43,management,married,tertiary,-183,0,0
29,management,single,unknown,698,0,0
36,admin.,married,secondary,165,0,0
33,technician,single,secondary,3499,1,0
39,management,married,tertiary,378,0,0
26,technician,single,secondary,855,0,0
41,technician,single,secondary,32,0,0
36,unemployed,divorced,primary,0,0,0
31,management,single,tertiary,0,0,0
34,blue-collar,married,secondary,2994,1,0
28,blue-collar,married,secondary,1238,0,0
47,services,married,secondary,1717,0,0
41,admin.,single,secondary,224,0,0
39,technician,single,secondary,1048,0,0
53,admin.,divorced,secondary,592,0,0
45,self-employed,married,secondary,396,0,0
30,services,single,secondary,268,0,0
39,services,married,secondary,0,0,0
30,self-employed,single,secondary,5223,0,0
32,admin.,divorced,secondary,1611,0,0
66,retired,married,secondary,780,0,0
26,blue-collar,married,primary,399,0,0
30,services,single,secondary,1649,0,0
42,services,single,unknown,974,0,0
44,management,married,tertiary,22,0,0
38,services,married,secondary,507,1,0
31,technician,divorced,secondary,10787,0,0
34,technician,married,secondary,-259,0,0
42,blue-collar,married,secondary,414,0,0
34,admin.,divorced,secondary,67,0,0
31,blue-collar,single,tertiary,328,1,0
30,technician,married,secondary,4,0,0
31,management,single,tertiary,471,0,0
47,blue-collar,married,primary,3038,0,0
52,blue-collar,married,secondary,2276,0,0
31,blue-collar,married,primary,-848,0,0
51,admin.,married,secondary,2662,0,0
48,services,married,secondary,2597,1,0
47,blue-collar,married,primary,550,0,0
55,retired,married,tertiary,357,0,0
58,entrepreneur,married,primary,1153,6,0
74,retired,married,tertiary,4912,0,0
30,technician,single,secondary,194,0,0
40,management,married,tertiary,0,0,0
50,blue-collar,married,primary,565,0,0
36,management,divorced,tertiary,649,1,0
26,admin.,divorced,secondary,-45,0,0
30,admin.,married,secondary,1310,0,0
34,blue-collar,married,secondary,2308,0,0
53,unemployed,single,secondary,4,0,0
42,blue-collar,married,secondary,1297,0,0
33,management,married,tertiary,1808,0,0
35,unemployed,married,secondary,2080,0,0
33,services,married,secondary,5034,0,0
41,admin.,divorced,secondary,322,0,0
40,blue-collar,married,secondary,679,1,0
32,management,single,tertiary,1742,0,0
54,management,married,tertiary,154,0,0
31,unemployed,single,tertiary,140,0,0
35,services,married,secondary,377,0,0
47,services,single,secondary,3644,0,0
48,blue-collar,married,primary,-50,0,0
50,management,married,tertiary,453,0,0
33,blue-collar,single,secondary,45,0,0
40,blue-collar,married,primary,46,0,0
60,retired,married,secondary,2060,4,0
68,retired,married,secondary,1316,0,0
54,blue-collar,married,unknown,-361,0,0
30,management,single,tertiary,349,0,0
42,blue-collar,single,primary,-68,0,0
57,retired,married,unknown,-157,0,0
28,management,single,tertiary,320,0,0
55,management,married,tertiary,86,0,0
42,blue-collar,married,secondary,681,0,0
49,housemaid,married,primary,0,0,0
41,management,divorced,tertiary,4567,0,0
31,technician,single,secondary,40,0,0
33,blue-collar,single,secondary,706,1,0
55,admin.,married,secondary,420,0,0
34,technician,single,tertiary,0,0,0
38,entrepreneur,married,secondary,65,0,0
46,blue-collar,married,secondary,-27,0,0
49,services,single,primary,114,0,0
44,technician,single,tertiary,678,2,0
57,technician,divorced,secondary,3105,0,0
44,housemaid,married,secondary,281,0,0
42,self-employed,married,tertiary,1932,0,0
37,management,divorced,tertiary,481,0,0
42,blue-collar,single,primary,156,5,0
33,blue-collar,married,secondary,0,0,0
31,blue-collar,married,secondary,557,0,0
34,admin.,married,secondary,1467,2,0
26,blue-collar,single,secondary,428,0,0
42,technician,married,secondary,994,0,0
41,technician,single,secondary,769,4,0
35,technician,married,tertiary,108,0,0
26,student,single,unknown,19,0,0
42,management,married,tertiary,199,0,0
36,blue-collar,married,primary,448,0,0
60,admin.,single,secondary,473,1,0
51,entrepreneur,married,primary,726,0,0
32,management,single,tertiary,0,0,0
46,blue-collar,married,secondary,536,0,0
31,blue-collar,single,secondary,2194,1,0
42,housemaid,divorced,secondary,1406,0,0
45,technician,married,secondary,44,0,0
31,management,divorced,tertiary,-6,0,0
41,technician,divorced,secondary,1631,0,0
28,blue-collar,single,secondary,4054,0,0
41,technician,divorced,secondary,75,0,0
36,student,single,unknown,172,0,0
41,blue-collar,married,secondary,356,0,0
40,blue-collar,married,secondary,1508,3,0
40,services,divorced,secondary,49,0,0
58,blue-collar,married,secondary,544,0,0
32,management,married,tertiary,-383,0,0
30,technician,married,tertiary,606,0,0
43,management,divorced,tertiary,-410,0,0
33,technician,single,tertiary,469,0,0
30,management,single,tertiary,2,0,0
